Restaurant,Customer,Date,Rating,Review
Wok & CookORDER ONLINE,Ahmed Hussein,2 years ago,5,شوربة التوم يام من اروع ما جربت ،، طعم و لا اروع و كومبو البيف فريش و سخن كأنه في مطبخ البيت👍 كواليتي التعبئة و التغليف ممتازة 👌 تجربة انصح بيها
Wok & CookORDER ONLINE,Abdallah,3 years ago,5,اول مرة اجربه كان تحفة بجد النودلز خطيرة و اللحمة و الجمبري حلو اوي و جالي لحد مدينتي ووصل سخن بجد يستاهل التجربة و خدمة العملاء محترميين جدا
DALEXORDER ONLINE,nora,6 months ago,1,من اوحش السوشي الي أكلته في حياتي جالي متبهدل بعد ما يقارب ال ٣ سعات من طلبه. السوشي طعمه بايت و سخن. و أعملو حسابكم مش بيجي من soy sauce بل مع صلصه مسكره جدا زي العسل مقرفة. ما قدرتش أكمل إلي جبته للأسف. ٨٠٠ جنيه في الزباله!
DALEXORDER ONLINE,Ahmed Faris Salama,a year ago,1,كمية قليلة جدا و الأكل مملح جدا و السعر غير مناسب لكمية الطعام طبق المكرونه red sauce كان فيه ٤ قطع جمبري فثط و نفس الكلام بالنسبة للساندوتش، لا انصح به
DALEXORDER ONLINE,Moataz Yousef,a year ago,2,عكس الكومنت السابق تماما الكمية قليلة جدا حجم الرغيف وكمية الجمبري والسمك قليلة جدا لكن عشان اكون منصف الجمبري والسمك طعمهم حلو
DALEXORDER ONLINE,Adam Aboelhassan,2 years ago,5,كل الاكل اكتر من رائع وزي الصور بالظبط سندوتش الجمبري في العيش البلدي سندوتش السمك الفيليه مليان وطعمه حلو وطبق المكرونة بالجمبري بالصوص الاحمر هايلة ومش زفرة وطبق الميكس جمبري وسمك كان جميل جداً والارز جميل، بصراحة كنت خايفة من الطعم ولكن الطعم والك...
C. FoodORDER ONLINE,Hisham Sherif,3 months ago,1,حاجه ...... الاورد متأخر ٣ ساعات و الجماعه بتوع خدمه العملاء بيخلوا المطعم يكلموني و يتحيلوا عشان طلبت إلغاء الاورد بعد ما اتأخر ساعتين و ربع و بيكدبوا و يقولوا الاوردر طلع و حاجه في منتهي القرف. بيطلبوا تقيم و الاورد اصلا موصلش
C. FoodORDER ONLINE,osama,4 months ago,1,الطلب اتاخر جدا جدا وع الابلكيشن جابلى ان الطلب اتوصل وفعليا وصلنى بعدها ب اكتر م ساعه
C. FoodORDER ONLINE,Ahmed Samer,4 months ago,1,بقالي ٣ ساعات و الاوردر لم يصل حتى الآن و تواصلت مع المطعم و أرقام الهواتف المكتوبة كلها مغلقة . وعامل التوصيل طلبني من اكتر من ساعة وطلب اللوكيشن وبعتهوله ولكن لم يصل حتى الآن
C. FoodORDER ONLINE,Zain Malik,4 months ago,1,اقول فيك اي و انت فيك كل العبر ؟ ، لو في نجوم بالسالب هدهالكم كلها 1-تأخير بالساعه و اكتر من نص ساعه 2- الاكل بجد سئ لدرجة لا توصف لولا أنها نعمه كنت رمتها ف الزباله 3-طريقة معامله ولا اكن العميل شغال عندهم
C. FoodORDER ONLINE,Mosalah Zedan,4 months ago,3,تأخر كتير جدا
C. FoodORDER ONLINE,Abdel Gafor Mahmod,5 months ago,1,الأكل معظمه بارد والاوردر أتأخر جداً ومافيش عيش بلدي
C. FoodORDER ONLINE,Dina Hemeda,9 months ago,1,بحد عيب اوي تبعتوا ارز بالمنظر المقرف دة و بايظ اول و اخر مرة
C. FoodORDER ONLINE,دولاب عناب,9 months ago,1,وحش جدا جدا جدا جدا و الطلب مش هو و بارد و طعمه وحش
C. FoodORDER ONLINE,Ahmed Elshreif,a year ago,1,تاني أسوأ طعم ممكن تاكله بعد اكل مال اليتيم
C. FoodORDER ONLINE,Mira,a year ago,5,ممتاز سمك بلطى مقلى روعة بيتى
C. FoodORDER ONLINE,haitham,a year ago,1,الاوزان مش مظبوطه و انا كنت علطول بجيب من عنده حتي ردهم مش كويس لما بلغت ان الكميه اقل
C. FoodORDER ONLINE,Mira,a year ago,5,ممتاز
C. FoodORDER ONLINE,Mira,a year ago,5,بس ياريت الاكل يكون سخن لان السمك كان بارد مش دافى و كان مركون عندكم
C. FoodORDER ONLINE,monica,a year ago,1,حقيقي مش فاهمه ازاي المطعم ده لسه في المينيوز !!!! منتهي قله الذوق و قله الادب بجد
C. FoodORDER ONLINE,monica,a year ago,1,الاوردر بقاله 3 ساعات و مفيش رقم التواصل حتي معاهم ف منتهي قله الذوق
C. FoodORDER ONLINE,Mina Awad,a year ago,1,الاوردر بالظبط بقاله ٣ ساعات و مفيش رقم للمطعم و خدمه العملاء مفيش كلمه غير بنعتذر ف لو في احترام للعميل بعد اذنكوا شيلوه من الابليكيشن
C. FoodORDER ONLINE,Mina Awad,a year ago,1,الاوردر بقاله ساعتين موصلش و مفيش رقم نقدر نكلمه و حاجة في منتهي السوء
C. FoodORDER ONLINE,Emam,a year ago,1,الطعم ليس جيد والريحة ليست جيدة تماما
C. FoodORDER ONLINE,mona,a year ago,3,العيش كان مش فريش
C. FoodORDER ONLINE,محمد متولي,2 years ago,1,موصلش اصلا
C. FoodORDER ONLINE,Dr/hossam belal,2 years ago,2,سئ جدا جدا المنتجات كلها مثلجة مش بلدى ياااع
C. FoodORDER ONLINE,Hajjar Hassan,2 years ago,1,الطلب اتأخر ساعه ، والكميه قليله مقايل السعر
AklehORDER ONLINE,Mariam,11 days ago,1,الأكل سيئ جدا و بارد و ليس المطلوب و غير مستوى
AklehORDER ONLINE,Fofo Abdo,15 days ago,2,الاكل مو مستوي وجدا وحش تجربه سيئ
AklehORDER ONLINE,Ebraheem salah,a month ago,1,السعر اكثر من المكتوب في البرنامج
AklehORDER ONLINE,shaymaa,a month ago,3,الاكل مكانش سخن
AklehORDER ONLINE,Mohamed Elmansoury,2 months ago,1,الاكل كان باااارد جدا
AklehORDER ONLINE,Mohamed,2 months ago,3,سبايسي بدل عادي
AklehORDER ONLINE,Asma Hassan,3 months ago,1,الاكل بارد
AklehORDER ONLINE,Mohamed Elmansoury,2 months ago,1,الاكل كان باااارد جدا
AklehORDER ONLINE,Mohamed,2 months ago,3,سبايسي بدل عادي
AklehORDER ONLINE,Asma Hassan,3 months ago,1,الاكل بارد
AklehORDER ONLINE,Nourhan Ezzat,3 months ago,4,الاكل ممتاز وحيد جدااا لكن محتاج يكون سخن اصلا و التوصيل يكون اسرع القريه الذكيه
AklehORDER ONLINE,Muhammed Taha,3 months ago,3,الاكل كان حلو بس كان متلج
AklehORDER ONLINE,Khaled Othman,4 months ago,3,الاكل وصل متأخر و كان بارد الطلب للاسف فالطعم طبعًا كان مش احسن حاجة
AklehORDER ONLINE,Nermen Ahmed,4 months ago,2,بتصل بالمطعم بيكنسل !! حاجة غربية جدا اول اشوف مطعم بيكنسل علي عملا
AklehORDER ONLINE,Nourhan Ezzat,3 months ago,4,الاكل ممتاز وحيد جدااا لكن محتاج يكون سخن اصلا و التوصيل يكون اسرع القريه الذكيه
AklehORDER ONLINE,Muhammed Taha,3 months ago,3,الاكل كان حلو بس كان متلج
AklehORDER ONLINE,Khaled Othman,4 months ago,3,الاكل وصل متأخر و كان بارد الطلب للاسف فالطعم طبعًا كان مش احسن حاجة
AklehORDER ONLINE,Nermen Ahmed,4 months ago,2,بتصل بالمطعم بيكنسل !! حاجة غربية جدا اول اشوف مطعم بيكنسل علي عملا
AklehORDER ONLINE,Foodie,4 months ago,3,الاسعار ولعت و الحجم بقي اقل !! علي الاقل اكتبوا الحجم و الوزن علي كل حاجة
AklehORDER ONLINE,Sara,4 months ago,5,احلا مطعم
AklehORDER ONLINE,Nada Mohamed,6 months ago,1,أسوأ اكلة بعد اكل مال اليتيم تجربة لن تتكرر 👎🏻👎🏻👎🏻👎🏻👎🏻
AklehORDER ONLINE,Wessam A. Mustafa,6 months ago,2,شاورما اللحمة كانت محروقة و ناشفة
AklehORDER ONLINE,Amany Elsherbiny,9 months ago,1,الأوردر اتأخر جدا و جالي بعد ساعة و ٤٠ دقيقة تقريبا فاكان حاي بارد تماما و الشاورما اللحمة كانت مش مستوية كويس و بتمط
AklehORDER ONLINE,Foodie,4 months ago,3,الاسعار ولعت و الحجم بقي اقل !! علي الاقل اكتبوا الحجم و الوزن علي كل حاجة
AklehORDER ONLINE,Sara,4 months ago,5,احلا مطعم
AklehORDER ONLINE,Nada Mohamed,6 months ago,1,أسوأ اكلة بعد اكل مال اليتيم تجربة لن تتكرر 👎🏻👎🏻👎🏻👎🏻👎🏻
AklehORDER ONLINE,Wessam A. Mustafa,6 months ago,2,شاورما اللحمة كانت محروقة و ناشفة
AklehORDER ONLINE,Amany Elsherbiny,9 months ago,1,الأوردر اتأخر جدا و جالي بعد ساعة و ٤٠ دقيقة تقريبا فاكان حاي بارد تماما و الشاورما اللحمة كانت مش مستوية كويس و بتمط
AklehORDER ONLINE,Diaa Hassan,9 months ago,1,المستوى في هبوط مستمر اخر مرة جالنا تسمم وقعدنا يومين ناخد محاليل
AklehORDER ONLINE,Ihsan Bugajy,10 months ago,5,الشاورما خطير
AklehORDER ONLINE,Hana Khayri,10 months ago,1,الاكل مزيت لدرجت ان العلبة مليانة زيت و اتبلت منه و الساندوتش الورق الملفوف بيه برده كله زيت غرقان يعني محتاجين يتصرفوا في الموضوع دة
AklehORDER ONLINE,Marwa Mohamed,a year ago,2,الاكل جاي عرقان و مبهوق و مش حلو خالص و السلطه الصوص ادلق عليا و حاجه صعبه جدا يعني معادله عشان افتح الاكل و اكلوا من غير مينكب عليا كلوا
AklehORDER ONLINE,Diaa Hassan,9 months ago,1,المستوى في هبوط مستمر اخر مرة جالنا تسمم وقعدنا يومين ناخد محاليل
AklehORDER ONLINE,Ihsan Bugajy,10 months ago,5,الشاورما خطير
AklehORDER ONLINE,Hana Khayri,10 months ago,1,الاكل مزيت لدرجت ان العلبة مليانة زيت و اتبلت منه و الساندوتش الورق الملفوف بيه برده كله زيت غرقان يعني محتاجين يتصرفوا في الموضوع دة
AklehORDER ONLINE,Marwa Mohamed,a year ago,2,الاكل جاي عرقان و مبهوق و مش حلو خالص و السلطه الصوص ادلق عليا و حاجه صعبه جدا يعني معادله عشان افتح الاكل و اكلوا من غير مينكب عليا كلوا
AklehORDER ONLINE,Rana,a year ago,3,الوجبه مكانتش spicy و الاكل مش زي كل مره خالص و السلطه متبهدله و ميطها واقعه جوا الكيس
AklehORDER ONLINE,Amira Mahmoud,a year ago,1,الاكل بارد جدا وصغير جدا مقارنة بالسعر
AklehORDER ONLINE,Najat,a year ago,3,بارد للمره الثانيه و البطاطس مش مطبوخة كويس
AklehORDER ONLINE,Najat,a year ago,4,الأكل بارد
AklehORDER ONLINE,عبدالله,a year ago,3,غالي جدا والسندوتشات عبارة عن عينات
AklehORDER ONLINE,Esraa S. Abu Taleb,a year ago,2,الجودة من سيء لأسوأ! ده مش أكلة اللي بدأ كويس جداً بس الخامات في النازل حتي في المخلل!
AklehORDER ONLINE,Sewar,a year ago,3,الاكل بيوصل بارد
AklehORDER ONLINE,Aisha Samy,a year ago,1,الأكل وصل بارد جدا👎👎👎
AklehORDER ONLINE,Ahmed Mamdouh,a year ago,1,اسوء شاورما كلتها في حياتي. الفراخ مفتفتة كأنك بتاكل مخلفات شاورما مش شاروما و باردة و ناشفة و مجلدة. الطعم غير موجود و مليانة خضرة و كمية اي كلام من فتافيت الفراخ. حتى المخلل تلاقيه ساندوتش اه و اتنين لأ يعني مستوى غير متجانس.
AklehORDER ONLINE,Shahd Alsaqqaf,a year ago,1,الاكل وصل بارد جداااااااااً
AklehORDER ONLINE,The Trace,a year ago,1,الاوردر وصل بعد اكتر من ساعتين و كان متلج و الفراخ زفره جدااا حتى البطاطس نيه مش عارف ازاي دي. أسوأ تجربه الصراحه مكانوش كدا زمان
AklehORDER ONLINE,Diaa Hassan,9 months ago,1,المستوى في هبوط مستمر اخر مرة جالنا تسمم وقعدنا يومين ناخد محاليل
AklehORDER ONLINE,Ihsan Bugajy,10 months ago,5,الشاورما خطير
AklehORDER ONLINE,Hana Khayri,10 months ago,1,الاكل مزيت لدرجت ان العلبة مليانة زيت و اتبلت منه و الساندوتش الورق الملفوف بيه برده كله زيت غرقان يعني محتاجين يتصرفوا في الموضوع دة
AklehORDER ONLINE,Marwa Mohamed,a year ago,2,الاكل جاي عرقان و مبهوق و مش حلو خالص و السلطه الصوص ادلق عليا و حاجه صعبه جدا يعني معادله عشان افتح الاكل و اكلوا من غير مينكب عليا كلوا
AklehORDER ONLINE,Rana,a year ago,3,الوجبه مكانتش spicy و الاكل مش زي كل مره خالص و السلطه متبهدله و ميطها واقعه جوا الكيس
AklehORDER ONLINE,Amira Mahmoud,a year ago,1,الاكل بارد جدا وصغير جدا مقارنة بالسعر
AklehORDER ONLINE,Najat,a year ago,3,بارد للمره الثانيه و البطاطس مش مطبوخة كويس
AklehORDER ONLINE,Najat,a year ago,4,الأكل بارد
AklehORDER ONLINE,عبدالله,a year ago,3,غالي جدا والسندوتشات عبارة عن عينات
AklehORDER ONLINE,Esraa S. Abu Taleb,a year ago,2,الجودة من سيء لأسوأ! ده مش أكلة اللي بدأ كويس جداً بس الخامات في النازل حتي في المخلل!
AklehORDER ONLINE,Sewar,a year ago,3,الاكل بيوصل بارد
AklehORDER ONLINE,Aisha Samy,a year ago,1,الأكل وصل بارد جدا👎👎👎
AklehORDER ONLINE,Ahmed Mamdouh,a year ago,1,اسوء شاورما كلتها في حياتي. الفراخ مفتفتة كأنك بتاكل مخلفات شاورما مش شاروما و باردة و ناشفة و مجلدة. الطعم غير موجود و مليانة خضرة و كمية اي كلام من فتافيت الفراخ. حتى المخلل تلاقيه ساندوتش اه و اتنين لأ يعني مستوى غير متجانس.
AklehORDER ONLINE,Shahd Alsaqqaf,a year ago,1,الاكل وصل بارد جداااااااااً
AklehORDER ONLINE,The Trace,a year ago,1,الاوردر وصل بعد اكتر من ساعتين و كان متلج و الفراخ زفره جدااا حتى البطاطس نيه مش عارف ازاي دي. أسوأ تجربه الصراحه مكانوش كدا زمان
AklehORDER ONLINE,Rana,a year ago,3,الوجبه مكانتش spicy و الاكل مش زي كل مره خالص و السلطه متبهدله و ميطها واقعه جوا الكيس
AklehORDER ONLINE,Amira Mahmoud,a year ago,1,الاكل بارد جدا وصغير جدا مقارنة بالسعر
AklehORDER ONLINE,Najat,a year ago,3,بارد للمره الثانيه و البطاطس مش مطبوخة كويس
AklehORDER ONLINE,Najat,a year ago,4,الأكل بارد
AklehORDER ONLINE,عبدالله,a year ago,3,غالي جدا والسندوتشات عبارة عن عينات
AklehORDER ONLINE,Esraa S. Abu Taleb,a year ago,2,الجودة من سيء لأسوأ! ده مش أكلة اللي بدأ كويس جداً بس الخامات في النازل حتي في المخلل!
AklehORDER ONLINE,Sewar,a year ago,3,الاكل بيوصل بارد
AklehORDER ONLINE,Aisha Samy,a year ago,1,الأكل وصل بارد جدا👎👎👎
AklehORDER ONLINE,Ahmed Mamdouh,a year ago,1,اسوء شاورما كلتها في حياتي. الفراخ مفتفتة كأنك بتاكل مخلفات شاورما مش شاروما و باردة و ناشفة و مجلدة. الطعم غير موجود و مليانة خضرة و كمية اي كلام من فتافيت الفراخ. حتى المخلل تلاقيه ساندوتش اه و اتنين لأ يعني مستوى غير متجانس.
AklehORDER ONLINE,Shahd Alsaqqaf,a year ago,1,الاكل وصل بارد جداااااااااً
AklehORDER ONLINE,The Trace,a year ago,1,الاوردر وصل بعد اكتر من ساعتين و كان متلج و الفراخ زفره جدااا حتى البطاطس نيه مش عارف ازاي دي. أسوأ تجربه الصراحه مكانوش كدا زمان
Taco's ORDER ONLINE,Haider,4 months ago,1,عملنا بلاغات اكثر من مرة وعملنا شكاوي ف اكثر من مكان الاكل الموجود في المطعم ده غير صالح للاستهلاك الآدمي يا ريت المنيو يشيل المطعم النصاب ده من عندهم
Taco's ORDER ONLINE,Fronek Raneem,5 months ago,1,الأكل مالح جدا جدا البيف ستيك مش مستويه كويس والخل كتير جدا الكواجامولي كميه و شكل وطعم مختلف تماما عن الكواجامولي المعروفة كنت متخيله هيبقي نسبة ال spicy تكون اعلي من كده
Taco's ORDER ONLINE,Sally Sabet,8 months ago,1,بشع بجد انا غلط لما طلبت بدون المراجعة علي التقييمات الاكل ميتاكلش و مدير المطعم غير محترم علي الاطلاق مش يصلح خرا اكله لا بيقاوح و يقولي دة الاكل ماتطلبيش من عندي تاني اطلب اية حضرتك دة مش اكل بني ادم عشان يطلب فعلا كل الاراء السلبية صحيحة و الب...
Taco's ORDER ONLINE,Aya,8 months ago,1,أستغفر ربي من الكلام ده بس الاكل سيئ جدا والله غير قابل للاستهلاك الادمي بجد كان مقرف 🤮 التقييم الموجود كله كذب وايميلات وهمية الرجاء الحذر The food was terrible the chicken was old af we couldn’t finish one meal Please don’t order from them save y...
Taco's ORDER ONLINE,Ahmed Mostafa,a year ago,1,مش حلو خالص
Taco's ORDER ONLINE,Ahmed Nassar,2 years ago,2,كونت طالب فاهيتا دجاج وسبرايت 1- تغليف الفاهيتي مش حلوا لان الطبق كان بسرب صلصه 2- السطات حجمها صغير جدا 3- الاسبريت كان سخن 4- الفاهيتي كانت كلها تقريبا بصل خضار قليل جدا 5- طعم الارز كان سيء مميزات حجم الدجاج وطعمه جيد طعم الفاهيتي بدون بدون ال...
Taco's ORDER ONLINE,saja_alobaidy,2 years ago,3,التاكو كنت طالبة طري وصل كرسبي وكانت مليانة بصل وخضار وفيها دجاج قليل جدا
Taco's ORDER ONLINE,Amr,2 years ago,1,اولا الاوردر اتأخر عن معاد التوصيل تاني حاجة السعر (٩٥ جنيه)كتير علي وجبة بالحجم والجودة دي المطعم اختيار حلو اوي لاي حد مش عارف يودي فلوسه فين الحاجة الوحيدة الكويسة في الاوردر الكانز
Taco's ORDER ONLINE,م/علاء الجمال,2 years ago,4,الاكل فيه شطة كتير
Taco's ORDER ONLINE,Ali Na’eem,2 years ago,1,بصراحة مطعم مش مكسيكي خالص ، الكاساديا بالجبنة عبارة عن خلطة بيتزا مصري بلدي بالفلفل و الزيتون و محطوطة في العيش بتاعها و بس على كدة حتى الجبنة مش سايحة محطوطة من المبشرة و حاطين شطّة بودرة وحشة جدًا، و البوريتو حاطّين فيه رز مصري تقريبًا بالقرفة مش...
Taco's ORDER ONLINE,Maged George,2 years ago,1,طعم سيء جدا و تسبب فى مغص و اسهال للجميع
Taco's ORDER ONLINE,Zeina,2 years ago,3,ع
Taco's ORDER ONLINE,Nurah Farrag,2 years ago,1,راجل قليل الزوق و بقولو الاكل كلو زيت و بطني واجعتني منو يقولي مفيش حد اشتكي و اكلو زفت
Taco's ORDER ONLINE,mai maher,3 years ago,1,بطني وجعني
Taco's ORDER ONLINE,Sherif Aly,3 years ago,2,لحمه بلاستيك
Taco's ORDER ONLINE,mohra zz,3 years ago,5,حلو
Taco's ORDER ONLINE,Mahmoud Amer,3 years ago,1,وحش جدا
Taco's ORDER ONLINE,Abdojk,3 years ago,1,لو في اقل من نجمة كنت اديتهالكو، عمري ما عملت ريفيو علي مطعم بس من كتر البشاعة كان لازم اعمل
Taco's ORDER ONLINE,Naglaa Farouk,3 years ago,1,اكل سيئ جداً
Taco's ORDER ONLINE,Mike Kwin,3 years ago,1,كلمة بشع ما بتبدأ توصف قد إيه الأكل وحش...ده لا يمط بأي صله للأكل المكسيكي...يا ريت يتقفل المطعم ده عشان الصراحه وجوده جريمة ضد البشرية!
Taco's ORDER ONLINE,seif habashy,3 years ago,1,زي الخرا
Taco's ORDER ONLINE,Medo Rashad,3 years ago,1,الاورد متلج و من غير معلقه أو شوكه و حجمه قليل اوي
Taco's ORDER ONLINE,Abdullah Abd Al-Halim,3 years ago,1,مطعم خره واكل زباله وطعم وحش جدا سيء للغاية وبارد وناشف والراجل اللي بيوصله اداهوني بقرف وكان قالب الكيس فوق بعضه والاكل كان مدلوق وحالته حاله فلوس عالفاضي والله
Taco's ORDER ONLINE,Om Ane,3 years ago,1,اكل بارد. وصل بعد ساعه و تلت. طعم اي كلام. ما يستاهلش تمنه
Taco's ORDER ONLINE,Hajar Mahmoud,4 years ago,1,اكله سيئ تجربة وحشة جدا مش هتتكرر جربت تشيكن تاكو وتشيكن بوريتو وتشيلي ناتشوز والحمد لله التلاتة أوحش من بعض
Taco's ORDER ONLINE,menna awad,4 years ago,1,مواعيد زبالة اكتر من ساعتين ونص لية هو جاى من المريخ بصراحه مطعم يقرف
Taco's ORDER ONLINE,Engy Darwish,4 years ago,1,لو في اقل من ١ مش هتردد الاوردر زي الزفت و طعمه يقرف و اترمى في الاخر، مواعيد زفت و اللحمه مش مستويه و فيها طعم غريب، بجد تجريه زي الزفت و مانصحش حد يجربه ابدا !!!!
Taco's ORDER ONLINE,Ahmed Abd El-Fattah,4 years ago,1,أسوأ اوردر طلبته من سنين. غالي جداً و ياريته حلو، لو وقفت في المطبخ خمس دقايق هعمل احسن من كده *و انا مبعرفش اعمل بيض اساساً*.. المطعم ده يا اما بينصب ع الناس يا اما بيغسل اموال ... تجربة سيئة مش هتتكرر ان شاء الله
Taco's ORDER ONLINE,Ahmed Ibrahim,4 years ago,5,الاكل كان أكثر من رائع وصلنى بسرعه وكان تحفه مقارنه بالمطاعم المكسيكى فى مصر ده اروع مطعم اتعاملت معاه كانت تجربه أولى ومش الأخيرة مع انى كنت خايف يطلع زى الباقيين ياريت يحافظو على المستوى ده
Taco's ORDER ONLINE,Sarah Mosaad,7 years ago,3,الخدمة كويسةً بس الاكل مش ممتاز البرجر العيش كان تقريبا بايت و الجلابينو كان حمضين
Taco's ORDER ONLINE,Michael,7 years ago,4,معامله العاملين أكثر من رائعه لمحبى الاكل المكسيكى
El Sweesy Fresh Fish ORDER ONLINE,دعاء عبد الفتاح,22 days ago,5,مكرونة الشيف جميلة جداااا
El Sweesy Fresh Fish ORDER ONLINE,Amr Alking,23 days ago,1,الاكل مش مستوي خالص جي ني
El Sweesy Fresh Fish ORDER ONLINE,eidoowaeel,a month ago,1,طاجن السي فود جي مدلوق في الكيس
El Sweesy Fresh Fish ORDER ONLINE,Fadia Nagah,a month ago,3,الاكل وصل بارد
El Sweesy Fresh Fish ORDER ONLINE,Amr Mansour,a month ago,1,الطلب ناقص الرز 😡
El Sweesy Fresh Fish ORDER ONLINE,هدير مجدى,a month ago,1,الطاجن جاى مقلوب و ناقص ومفيهوش حاجه
El Sweesy Fresh Fish ORDER ONLINE,Mostafa Ashour,2 months ago,1,جبت طاجن جمبري وايت صوص و موتزاريلا كان عباره عن مياه و طعمه سئ جدا و كان فيه بالظبط عدد ٦ جمبري او ٧
El Sweesy Fresh Fish ORDER ONLINE,Youssef Rehab,2 months ago,1,الاكل يقرف، الجمبري يقرف، و السبيط نيئ و حاجة اخر قرف، حرام فيه الفلوس
El Sweesy Fresh Fish ORDER ONLINE,Shereena Yehia,2 months ago,1,بصراحة سئ جدا ، مزيت ، والكمية قليلة جدا ، والسبيط وحش ، والجمبرى سيء
El Sweesy Fresh Fish ORDER ONLINE,Tamer Aly,2 months ago,5,ممتاز
El Sweesy Fresh Fish ORDER ONLINE,Amira Youssef,2 months ago,1,اولا الطيار اتأخر جدا عن موعد الذي تم تحديده ثانيا فوجئت بقطعة زجاج في الارز انا كل اوردرات السمك من مطعمكم ويحزني ان يحدث هذا
El Sweesy Fresh Fish ORDER ONLINE,Khaled,2 months ago,1,الاكل السبيط مش سبيط خالص وجايبينه جيلاتين صينى بيتباع فى السوبر ماركت، كمان الاوردر كان صوص ابيض فى طبق واحمر فى طبق جابه الصوص اتنين ابيض وكمان للاسف مرضت بعدها بنزله معويه، اكيد مش هاطلب او اخلى حد يطلب منه
El Sweesy Fresh Fish ORDER ONLINE,Howida,2 months ago,2,كل ما اطلب سمكه مشويه يبعتو سمكه سنجاري
El Sweesy Fresh Fish ORDER ONLINE,Tamer Aly,2 months ago,5,فوق الممتاز حقيقي
El Sweesy Fresh Fish ORDER ONLINE,محمد,2 months ago,1,الجمبري كان في شعر 🤮
El Sweesy Fresh Fish ORDER ONLINE,Ahmed Shahin,2 months ago,5,اكله جامد ملوش حل
El Sweesy Fresh Fish ORDER ONLINE,Toni Wilson,2 months ago,1,الاوردر بارد والبابا غنوج مليان فلفل
El Sweesy Fresh Fish ORDER ONLINE,omar D.O.L.A,3 months ago,2,المقلي وحش والطاجن مقبول و الاكل كله جي متلج بعد ساعتين من ساعة ما طلبت
El Sweesy Fresh Fish ORDER ONLINE,Toni Wilson,3 months ago,1,الاكل بارد وطعمه مش حلو زي كل مرة
El Sweesy Fresh Fish ORDER ONLINE,Esraa Ali,3 months ago,5,الأكل كلن حلوة بس ف تغير شويا ف الطعم
El Sweesy Fresh Fish ORDER ONLINE,Kholoud muhamed,3 months ago,1,الاكل سئ والأرز مش مستوي
El Sweesy Fresh Fish ORDER ONLINE,Sarah Soliman,3 months ago,3,الاكل بارد
El Sweesy Fresh Fish ORDER ONLINE,Racha Louka,3 months ago,1,طبق مفيهوش غير ٢جمبرى صغير وقطعه فيليه قد عقله الصباع ده غير المكرونه الطبق قد طبق المخلل
El Sweesy Fresh Fish ORDER ONLINE,Sherif Hamdy,3 months ago,1,الاكل كله بارد الطعم سئ جدا ماعدا الوجبة
El Sweesy Fresh Fish ORDER ONLINE,Salem Zezo,3 months ago,3,الطلب ناقص وجالي من غير عيش وبارد لو سمحت محتاج دعم
El Sweesy Fresh Fish ORDER ONLINE,Amany,3 months ago,4,السمك جه متيل وطازة وطبق الرز كان كبير علي غير العادة واتمني كل مرة اطلب يبقي بنفس الجودة دي
El Sweesy Fresh Fish ORDER ONLINE,Bahira Badr,3 months ago,5,اكتر من هايل
El Sweesy Fresh Fish ORDER ONLINE,Gihan Lasheen,4 months ago,5,اكتر من ممتاز طعم وتقديم وسعر
El Sweesy Fresh Fish ORDER ONLINE,Kareema Adam,4 months ago,1,وحش جدا والجمبري كله ناشف وفيه العجينه الي بتتلقي بيها الجمبري اكتر من الجمبري
El Sweesy Fresh Fish ORDER ONLINE,Mohamed Ibrahim,4 months ago,1,حجم السمكه صغير و الشوربه كانت بارده جدا
El Sweesy Fresh Fish ORDER ONLINE,Ali Mohamed,4 months ago,1,طاجن فيليه صوص احمر طعمه وحش جدا
El Sweesy Fresh Fish ORDER ONLINE,karim omran,5 months ago,1,محل ابن متناكه...اكل زى الخره
El Sweesy Fresh Fish ORDER ONLINE,ايناس رمزى,5 months ago,1,للاسف البورى كان غير طازج أسوأ مرة من عند السويسى رغم كل مرة باعطى اعلى تقييم بس المرة دى سئ جدا
El Sweesy Fresh Fish ORDER ONLINE,Walid Omara,5 months ago,1,اوحش طلب واسوة طلب والدليفرى وحش جدا قليل الادب
El Sweesy Fresh Fish ORDER ONLINE,احمد محمد,5 months ago,5,ممتاز جدا ربنا يوفقك الطاجن كان جميل جدا
El Sweesy Fresh Fish ORDER ONLINE,Howida,6 months ago,4,الطاجن جه بارد جدًا و مالوش طعم
El Sweesy Fresh Fish ORDER ONLINE,Amir Gamal,6 months ago,3,مفيش ملح خالص
El Sweesy Fresh Fish ORDER ONLINE,احمد محمد,6 months ago,5,ممتاز جدا ربنا يباركلك يا شيف انت والناس ال معاك حاجه روعه احسن من محلات كتير أسعاره غاليه
El Sweesy Fresh Fish ORDER ONLINE,محمداياد حسن,6 months ago,3,جميل
El Sweesy Fresh Fish ORDER ONLINE,Mohamed Ahmed,6 months ago,1,سئ للغايه واعتقد دى اخر مرة اطلب منه اكل.
El Sweesy Fresh Fish ORDER ONLINE,د.نهال عبد الحميد,7 months ago,5,الدليفرى فى منتهى السفاله وقلة الادب
El Sweesy Fresh Fish ORDER ONLINE,Rania Khaled,7 months ago,1,السمك ريحته و طعمه زفرين جدا تحس انك هترجع و الطحينة جات منتهية الصلاحية
El Sweesy Fresh Fish ORDER ONLINE,Rita Raouf,8 months ago,3,الكميات قليله جداااا
